Source,RA_ICRS,DE_ICRS,BPmag,RPmag,Gmag,GMAG,Teff,Rad,Lum-Flame,Plx,Dist,bp_rp,spectral_class,cluster_silhouette,cluster_k7
457923026491093376,39.37697210797,57.65905605428001,11.47311,10.897821,11.259435,1.4617,9318.332,1.8093,32.932808,1.4502,561.9087,0.5752889999999997,A,0,5
460503683359391360,43.32156686324,56.20491796381,15.138729,13.507718,14.376507,-0.2171,8708.978000000001,4.3453,55.1126,0.5692,2225.836,1.631010999999999,A,1,6
154260935917684608,71.98188693754001,26.27803591815,14.944192,13.524076999999998,14.305223000000002,3.7688,5716.8193,1.5598,2.41634,1.2904,736.1155,1.420115000000001,F,2,0
4661453178877196032,76.05895716406,-67.8057272946,13.482403,13.799668,13.632299,-2.4154,31052.729,3.6345,,0.0433,13874.859,-0.3172650000000008,O,0,1
4658444403997681536,82.56035330221,-68.80842989985,17.314882,17.451764999999998,17.53691,1.0654,15574.917,1.384,,-0.1475,17235.94,-0.1368829999999974,O,0,5
1826204774136007552,295.39143046607,21.87774886398,20.89859,14.255554,15.924195,-3.0154,3709.6838,126.9892,2685.3518,0.3217,4436.7715,6.643035999999999,M,4,2
514735101540269568,33.9283739957,63.46042079533001,15.580304,14.725103,15.256888,-0.2888,9629.352,3.9573,125.088844,0.2409,6032.2812,0.8552009999999992,B,0,1
71887655069384320,55.40314327226,28.813259484120003,15.01998,13.659588,14.411302,1.3817,5190.415,5.7699,21.92383,0.1847,2895.8528,1.360392000000001,K,1,6
4042144737617918592,270.4160533346,-34.58687705216,15.336305,13.046345,14.125197,-0.8737,4788.37,20.0768,192.29868,0.1081,3709.0017,2.289959999999999,M,1,4
209398729632576640,83.44700868933,47.81270766586,14.998954,13.665266,14.411088,1.7891,6415.6577,3.0267,38.93739,0.3,1747.5851,1.3336879999999989,G,1,6
156307882971786112,76.0758539153,29.91738910758,16.042364000000003,14.28271,15.189135999999998,2.271,4778.727,4.7159,12.082836,0.2004,2253.771,1.759654000000003,K,1,6
73071107536103936,35.14246168951,12.445181406800002,14.588658,13.467958,14.112407,5.3848,5475.693,0.8053,0.5660897,2.1221,446.0194,1.1207000000000011,G,2,0
1822064666181072384,299.90976636283,18.0922775877,10.891364,10.414107,10.718656,0.7283,7552.535,3.5766,35.315636,1.2023,846.9614,0.4772569999999998,A,0,5
148586322046655488,70.39787361608,26.76334076194,15.587856,13.811138,14.726856,0.816,5358.1826,6.9587,35.759215999999995,0.1638,2906.5623,1.776718000000001,K,1,6
4660221214805958016,82.47816428823,-66.75532351659001,16.669989,16.720419,16.785261,0.1375,19347.715,1.7762,,-0.0362,16580.871,-0.0504299999999986,O,0,5
4048878146930273920,273.4915558956,-31.99201210644,14.859646,12.062629,13.269605,-3.9134,3814.0789,169.9884,1509.7779999999998,0.0754,13668.241000000002,2.7970170000000003,M,4,4
512481755536738944,24.11335495764,63.46419071825,12.183291,11.276944,11.820803,0.6888,9833.745,2.4905,63.77073000000001,1.1798,753.4604,0.9063470000000002,B,0,5
1832501436703374720,306.27754189417004,25.41980745729,12.294048,11.873284,12.139133,1.5731,8303.833,2.0581,19.400484,0.9261,1030.2267,0.4207640000000001,A,0,5
2699239031158448896,322.02736841927003,5.33472784174,15.590723,13.378469,14.443995,8.5645,3727.663,0.5444,0.052736357,7.87,126.682,2.212254,M,3,3
424064081310519680,15.359390976160002,56.94757105931,14.387042999999998,13.927803,14.221822,0.0291,10141.431,3.2578,46.079605,0.3062,4437.6606,0.4592399999999976,B,0,5
103516206552403968,36.24293256491,26.4622393081,12.911411,12.136599,12.60707,3.196,5945.058000000001,1.8538,4.4070797,1.256,734.8751,0.774811999999999,F,2,0
3032553472866213888,108.12171314804002,-13.86366171988,15.185471,13.997,14.678311,-0.2926,7984.766,5.2093,30.590843,0.3999,4281.3086,1.1884709999999998,A,1,6
2063275454044109696,311.22427808047,38.05349093537,11.453823,11.100839,11.324062,1.3257,8900.468,2.0601,21.394115,1.3252,783.1356,0.3529839999999993,A,0,5
149843098198037760,62.92671763041,24.05970413744,13.176722,11.943378,12.639547,3.9743,5527.15,1.5196,1.949844,2.511,387.9101,1.2333440000000009,G,2,0
1353890175509030912,256.02067332522006,41.68596414411,17.394527,17.829829999999998,17.554813,0.4377,18052.662,1.6359,0.6225497,0.8366,26429.654,-0.4353029999999975,O,0,5
181173578953888000,80.69611790742,33.389532804590004,13.923082999999998,13.229171,13.666381,-1.5998,13472.921,5.5232,227.7966,0.3194,5636.023,0.6939119999999992,B,0,1
183095559639941632,82.86437965344,35.47337445636,14.679712,13.757544,14.305464,3.2798,6653.556,1.4242,3.5289412,0.8321,1153.549,0.922168000000001,F,2,0
159563468181779712,71.11914942039,31.51100811683,17.245173,14.431451,15.653228,1.0964,6752.075,3.7222,36.115017,0.6561,1203.7369,2.813722000000002,K,4,4
504646532597305728,29.53719920968,56.08151623794001,15.003978,14.070266,14.626251000000002,1.9299,7535.274,2.0857,23.61271,0.3305,2034.3455,0.933712,A,2,5
2174782808042720512,326.44830032238,55.22582396863001,17.929203,13.567045000000002,15.029278,-3.3395,3733.8113,142.07,544.9423,0.206,8141.2534,4.362157999999999,M,4,2
1033050346060712192,124.0209695169,54.85667836679,10.535455,10.251329,10.435788,1.8788,8219.366,1.8193,12.65195,2.2118,468.1468,0.2841260000000005,A,0,5
169791743822599680,62.98292607143001,32.87914250858,14.145017,12.481116,13.34892,0.0405,4589.0913,15.0131,44.757534,0.3684,3246.2385,1.6639009999999992,K,1,6
62767339259167360,51.3599677848,23.86417243587,12.905471,11.962848,12.520293,4.3911,5843.0996,1.1075,1.3360014999999998,2.715,358.6075,0.9426230000000012,G,2,0
4042197995277040000,270.29412829352003,-34.35645186366,16.247925,16.227772,16.252714,0.2118,18811.28,1.7553,407.62424,0.3887,12224.972,0.0201529999999969,O,0,5
253025598676521088,71.52693103132,45.41101706444,15.432965,13.765033,14.6485,-1.4918,8397.841,9.2307,101.989876,0.3752,4776.9434,1.6679319999999986,A,1,6
444686143442723584,57.75159518417,55.24884315239,14.235805,12.506503,13.413174,-3.0644,16098.704,8.5964,,0.2311,3607.2627,1.7293019999999988,O,1,4
176032228222691584,63.90329320917,34.37334957521,14.518148000000002,13.273402,13.977502,3.1913,5986.2314,1.8436,4.3658013,0.999,903.3427,1.244746000000001,F,2,0
169313147026377984,61.74748360471,31.58606311008,15.8225,14.292979,15.111806,2.1522,4791.2754,4.9262,4.9208245,0.5049,2803.7412,1.529520999999999,K,1,6
141422969433168384,42.31365898482,36.91174773149,15.490911,13.940032999999998,14.765222,6.5826,4511.646,0.7566,0.20192486,2.8395,362.249,1.5508780000000026,K,3,3
179725036811182720,68.33529822055999,39.67056603931,15.141218,13.714072,14.500492,5.1434,5662.1475,0.8395,0.78186077,2.0373,441.4114,1.4271460000000005,K,2,0
159233168016950528,69.01855646956,30.74287107089,14.250059,12.7005,13.526281,6.5593,4629.123,0.7132,0.20211299,5.1171,191.1471,1.5495590000000004,K,3,3
4119022620694642048,267.20864319026003,-20.1163744889,17.749285,14.804564,16.05288,-1.016,15026.851,3.6688,648.8905,0.0636,1905.1165,2.9447210000000013,O,4,4
191806268711256832,86.69568695398,40.7265847356,15.321753,14.092593,14.784968,3.5562,5616.3853,1.7677,4.524842,0.562,1256.3339999999998,1.2291599999999985,G,2,0
78502901135831424,31.55042570592,15.93545222151,14.940888,14.073539000000002,14.59817,3.149,5691.198,2.1064,4.698991,0.466,1843.2024,0.8673489999999973,F,2,0
1995037086670769792,358.9875149051,56.68190705976,12.495697,11.940817,12.28694,2.4642,7783.224,1.5393,7.561682000000001,1.3874,724.1583,0.5548800000000007,A,2,5
509971673574238592,24.118139840700003,61.0641059688,13.024593,12.411992,12.795131,0.1625,9808.184,3.1606,109.0294,0.4824,1888.489,0.6126009999999997,B,0,5
469847608052670592,59.0592370741,57.66626073274,13.160310999999998,12.446717,12.887032,0.1218,11050.664,2.8459,96.26147,0.5882,1781.9911,0.7135939999999987,B,0,5
94758424638184064,26.35783677869,18.09222387036,11.453528,10.691293,11.155827,3.752,6083.1553,1.3835,2.2614777000000004,3.4854,285.9755,0.7622350000000004,F,2,0
2410538648145084416,347.10621144988,-13.59964593617,15.844401,13.74429,14.771401999999998,8.4163,3805.7668,0.5387,0.054576725,6.4439,155.3459,2.100111,M,3,3
2175979454644797568,321.96613401273,54.10527476277,18.0449,13.798144,15.245470999999998,-1.4276,4894.832,24.4194,321.534,0.2044,1738.8668,4.246755999999998,M,4,2
5972163471219107328,258.0976566068,-40.06417647729,16.433817,13.859076000000002,15.07156,-2.5746,15010.377,7.3291,,-0.153,3264.433,2.5747409999999995,O,4,4
5933029447294729600,242.96174543136,-53.36861585702,18.316515,15.738402,16.966522,0.7857,15011.35,1.6163,121.14625,0.1527,1655.1014,2.5781129999999983,O,4,4
241344211046391808,50.155748448900006,43.81305537483,12.977948,12.006356,12.575225,4.1046,5716.0254,1.3130000000000002,1.7643766,2.2449,425.7419,0.9715919999999992,G,2,0
176199938103710208,64.65418155695,35.52095951978,12.624129,10.95095,11.826131,-0.2195,4974.8413,13.3727,78.313614,0.7146,1519.9205,1.6731789999999993,K,1,6
3055699390917295872,115.32550171916,-6.974448906860001,12.498302,12.000405,12.318361,1.5097,6778.6045,3.0595,12.273341,0.8064,1446.5577,0.497897,A,0,5
427510466147524736,12.39929833684,61.9052914916,17.49183,15.646757999999998,16.594389000000003,1.8975,9624.421,1.4701,17.741276,0.31,1823.4539,1.8450720000000016,B,1,6
189136998077211264,78.61329626986,41.40529417776,13.328045,12.980287,13.207184,-0.8359,14123.734,3.6081,435.9041,0.2196,4059.3867,0.3477579999999989,B,0,1
174159278882631424,72.71410020838,35.88805963366,15.854013,13.918459,14.900091,2.8503,6855.3784,1.6523,6.107321700000001,1.2113,759.1985,1.935554,F,1,6
148474927774277760,69.52046235663,26.44251827664,17.077625,14.186481,15.418727,1.2519,4803.8677,7.4347,27.175035,0.267,1541.7621,2.8911440000000006,K,4,4
2174790435905126912,326.80644236985,55.3551874172,12.417215,11.7341,12.155771,1.3557,8131.846,2.3552,29.214632,0.9855,904.8118,0.6831150000000008,A,0,5
1967307536551759872,320.9665842325,41.75312473413,12.263056,11.40082,11.926017,-0.2584,8277.749,4.8011,79.59133,0.7297,1474.5854,0.8622360000000011,A,0,1
953597746052862848,105.45768614026,45.91706113224,11.119817,10.668901,10.966061,1.6002,7381.6763,2.523,16.89282,1.5471,679.1022,0.4509159999999994,A,0,5
1337171929409806464,262.12061814995,36.8931981858,10.055315,10.148636,10.093638,-0.5052,11177.13,3.6696,134.13571000000002,0.9346,1287.5853,-0.0933209999999995,B,0,1
458228106600944000,38.28584453478,58.46220731679,8.320422,8.016927,8.337432000000002,1.3991,10894.543,1.5915,32.356297,5.2222,192.7136,0.3034949999999998,B,0,5
133224117381945344,38.563375151870005,31.461895243570005,13.343692,12.498503,13.005607,2.9198,6279.616,1.884,4.578989,1.0933,868.2139999999999,0.8451890000000013,F,2,0
56479992470979712,54.65132235282,18.08615519247,13.540832,12.717383,13.213641,2.2029,6014.7817,2.8842,6.3279190000000005,0.8342,1423.0087,0.8234490000000001,F,2,5
2920729085869817472,104.86708010157,-26.41105896756,10.836356,10.503649,10.727257,0.9535,7499.5884,3.3544,24.55229,1.2666,890.0516,0.332707000000001,A,0,5
133029087210921088,39.92526466987,31.207747902140003,14.581682,13.507824,14.129124,2.1574,5683.545999999999,3.3007,3.111087,0.8937,1959.1299,1.073858000000001,G,2,6
639128074658754816,141.77027647053,23.17857666509,14.367558,12.444729,13.415545000000002,8.4859,3690.0952,0.5547,0.05288111,10.6937,93.5297,1.922829,M,3,3
280166390373264256,78.36615797063001,57.55917310965,11.664669,11.108156,11.463235,-0.757,9683.274,4.7708,98.595634,0.7793,1664.1359,0.5565130000000007,B,0,1
172016949195923456,68.59661556009,32.49336469527,14.660431,13.596899,14.216194,2.0739,7201.0234,2.1238,19.87625,0.4408,1491.1473,1.0635320000000004,F,2,6
74937253646431360,38.38227613126,13.994588678079998,14.024364000000002,12.994842,13.595422,4.6638,5767.0083,1.0017,1.040745,1.9054,498.5436,1.0295220000000018,G,2,0
115792872354458240,45.656435877,27.32718881132,14.238714000000002,12.960847,13.671926999999998,6.1608,4924.1235,0.7242,0.28360546,3.6355,270.7009,1.2778670000000023,K,2,0
4314892615713409920,292.40675842399,11.17787343598,16.04729,14.057866,15.071735,-0.8537,15043.523,3.3958,582.3452,0.1578,2340.2844,1.989424,O,1,4
178170881415874048,68.07218455755,37.776183901340005,14.602747,11.640701,12.881812,-0.6109,3780.8276,42.6987,440.0335,0.3134,2302.8584,2.962046000000001,M,4,4
158529308776559232,71.09658646660999,30.024718033290004,15.813973999999998,13.86408,14.839685,1.5344,5382.4077,4.9328,15.272704,0.5395,1887.7292,1.949893999999999,K,1,6
150672542282467968,63.9002017387,25.99009050504,14.469393,13.233949,13.928932,5.2757,5473.1265,0.8458,0.63990504,2.3106,398.1115,1.235443999999999,K,2,0
1091205474561482752,124.13650135021,63.662043045530005,15.913723,13.74419,14.802097,8.5451,3748.4138,0.5304,0.046256542,7.0653,146.2598,2.1695329999999995,M,3,3
135823740828117120,47.41794860339001,32.48237533171,8.71964,7.980616,8.435596,2.0188,6074.339,3.0833,10.681147,5.6591,182.6901,0.7390239999999997,F,2,5
6445106234518522496,291.68776351819,-61.29656118981,17.359776999999998,17.794712,17.50354,0.4236,18186.293,1.6384,285.83707000000004,0.1713,26012.3,-0.4349350000000029,O,0,5
164211000755246720,61.04976943311,28.77502186965,15.316529999999998,14.013918,14.744564000000002,2.9151,6634.4004,1.7098,4.171079,0.8702,1218.6047,1.302611999999998,F,2,0
2573657176720043776,24.42152309487,11.21033224213,15.710992,13.622001,14.64558,8.062000000000001,3847.0247,0.6185,0.07786635,5.7835,170.4094,2.088991,M,3,3
4047099240127309952,280.29885743896,-30.601621141340004,16.157830999999998,13.902753,14.97942,8.5505,3731.5676,0.5395,0.051502857,6.502000000000001,152.5221,2.255077999999997,M,3,3
960412725281207168,91.30356330128,40.57893715711,12.929313,12.146492,12.620367,1.465,7377.803000000001,2.6623,22.894184,0.7507,1166.7703,0.7828210000000002,A,0,5
4051943306065763072,276.28413818392005,-27.08159679546,15.3966,12.862993,14.018695999999998,-1.2279,3742.0605,59.5794,321.05655,0.1052,7768.3687,2.533607,M,4,4
174022046086889344,71.39367770736,34.628856049979994,15.864815,13.904395,14.885222,2.9911,6532.877,1.6780000000000002,4.683093,1.2847,730.2583,1.960420000000001,F,1,6
30540039268868992,47.10857266917,13.87376313752,12.518145,11.731961,12.209743,1.9252,7099.3906,2.3404,12.223593,1.2158,825.4573,0.7861840000000004,F,2,5
1834625246506324608,299.43231098734,25.50320864494,18.28552,13.951427,15.399206,0.0277,3784.3994,30.0701,165.5689,0.0308,2291.2834,4.334093000000001,M,4,2
1536023211497118976,182.23846219423,39.87627460915,15.756945000000002,13.771876999999998,14.765739000000002,8.2006,3874.1187,0.5687,0.06383133,5.6254,180.5533,1.985068000000004,M,3,3
414049557610741888,19.78379634731,59.63993397511,15.4371,14.642966,15.13071,0.1338,12566.41,2.563,147.22545,0.1965,4477.706,0.7941339999999997,B,0,5
4040965404019657472,265.75756701475,-36.25030927914,17.628529,15.216939000000002,16.352463,-0.6784,15010.542,3.0721,443.82376,0.1909,2768.1125,2.4115899999999986,O,4,4
79216037505666304,33.25941985918,16.0768595236,14.272467,13.512346,13.992188,3.1602,6487.83,1.5938,4.1858144,0.7435,1252.596,0.7601209999999998,F,2,0
65582196403113856,59.846862726930006,23.88921619776,13.699694,12.561901,13.281178,4.79,5626.745,0.9924,0.74779475,0.6863,373.5398,1.1377929999999985,G,2,0
4047724789191169920,277.18689811989,-30.49132179337,14.900075,12.661586,13.730165,-1.2572,5044.3037,21.0401,289.71335,0.1079,3553.188,2.2384889999999995,M,1,4
1825864333531207808,295.57479763823,20.64238192038,14.663878,10.604896,12.010999,-6.0173,3629.8933,539.9881,2072.605,0.4086,9889.714,4.058982,M,4,2
2027956293036334080,297.78399566258,27.54190569367,15.890009,14.094429000000002,15.02919,-2.0189,15007.922,5.6694,1542.088,0.0733,4545.686,1.7955799999999975,O,1,4
119572821529991424,53.984427627840006,28.72417662441,15.206976999999998,14.190072,14.788321,3.4925,6385.0156,1.4218,4.0936317,0.6386,1273.5199,1.0169049999999975,F,2,0
11101704481865088,49.7780239075,8.63627616441,14.670622,13.173207,13.974685,6.7233,4542.3906,0.6989,0.18723921,4.0557,245.6815,1.4974150000000002,K,3,3
428590495806677760,8.88029800669,60.34264966787,16.468232999999998,15.829745999999998,16.233297,1.4215,12905.264,1.3827,47.55483,0.0519,4657.6377,0.6384869999999996,B,0,5
1981393762286257408,327.90680312275003,52.79960542559,15.825088,14.378404000000002,15.209160999999998,-0.3655,12232.275,3.2771,223.13861,0.0648,3455.615,1.4466839999999976,B,1,6
47298726780641792,64.85744107096,17.2524092676,15.465453,14.039831,14.823704,4.6658,5732.561,1.0125,1.1449666,1.4565,619.5353,1.4256220000000006,F,2,0
128275486128003968,39.72155437048,29.45118959536,13.920787,12.97408,13.533464000000002,3.6888,5527.331999999999,1.7376,2.8740625,1.0666,848.8405,0.946707,G,2,0
2003536139757637504,340.1849260529,55.69993060491,11.910057,11.145175,11.612381,0.5461,9031.384,2.8519,60.644257,1.0007,872.8698,0.7648820000000001,A,0,5
334003186952294144,41.50806690102,38.52118180974001,9.138056,8.793698,9.022134,2.3802,7617.4517,1.696,8.2483635,4.9459,205.9459,0.3443580000000015,A,0,5
4658453298914824960,83.28232435443,-68.77983956168,15.89065,15.778678,16.058664,-0.0705,17200.436,2.1221,,-0.0184,14527.597,0.1119720000000015,O,0,5
171726609406137344,68.89371554018001,31.810386323490004,16.187975,14.241328,15.213379000000002,1.3921,5014.526,6.2262,22.2188,0.259,2696.9072,1.9466470000000025,K,1,6
1827605998653276800,297.16006609461004,22.41099641263,18.463442,14.332207999999998,15.768069,-2.0138,4685.6226,35.6785,488.5021,0.1559,3360.7915,4.131234000000003,M,4,2
466526223943867776,44.06582575292,62.39499263379,14.586903,13.811492,14.288966,-0.7463,14422.829,3.3877,444.98505,0.2019999999999999,4429.2954,0.7754110000000001,B,0,1
57312460211430272,54.70656405127,19.95251261528,14.820412,13.796803,14.39499,4.2647,5666.3237,1.2683,1.5143576,1.0886,875.7933,1.0236089999999989,F,2,0
4685942777526639744,12.01100707595,-73.27741961689,14.392893,14.542785999999998,14.46061,-3.0306,29008.666,5.0443,,0.0169,24107.15,-0.1498929999999969,O,0,1
204963505887295616,73.99444891598,42.61608214361,16.687063000000002,15.975879999999998,16.413223000000002,1.5854,11588.846,1.4141,33.690884000000004,0.0818,4579.6914,0.7111830000000037,B,0,5
664869909609073664,130.63709466307,21.17883847449,12.198446,11.909561,12.093466,1.4011,7911.111,2.3703,33.677475,0.5436,1301.4031,0.2888850000000005,A,0,5
420531728406410624,3.3585693256,54.63714226519,13.431803,13.0597,13.29963,-0.3574,9877.847,3.9912,78.8807,0.3215,3779.7402,0.3721030000000009,B,0,1
436233647803107328,46.03233106588,48.78030171128,15.80685,13.542124,14.623653,8.5167,3733.7273,0.5523,0.055270027,7.4191,132.8042,2.2647260000000013,M,3,3
181953579373615488,78.80557710199001,33.91308056711,14.698229,13.716259,14.296529,3.9569,5758.46,1.3969999999999998,2.0877192,0.9697,968.956,0.9819699999999988,F,2,0
2008024208785766272,338.56413993471,58.640629312040005,13.653415,12.302481,13.062312,-3.0229,15693.928,8.6463,,0.1527,4139.082,1.3509340000000003,O,1,1
208107387586337280,81.4620316534,45.0601384729,15.771939,15.085053,15.509686,0.9259,9998.589,2.207,44.78094,0.2196,4431.5938,0.6868859999999994,B,0,5
475202607632502784,62.83828642419001,60.93473690611,15.843702,14.833574,15.430074,1.0388,10470.25,1.9531,46.857,0.1536,2987.9463,1.010128,B,0,6
1827844867535381376,296.51391127212,22.76302016387,18.729368,14.462173000000002,15.921803,-0.4571,4330.597,22.2845,474.0869,0.0156,1784.3541,4.267194999999999,M,4,2
197189305840524544,86.25003182153,44.6955609772,13.032981,12.031532,12.621286,3.9365,5953.674,1.3238,2.0322003,2.2818,429.4505,1.0014489999999991,G,2,0
182689255733212800,81.18347946964,33.89248903283,14.731639,13.601807,14.25007,3.5443,5558.2876,1.831,4.750634,0.674,1093.7985,1.1298319999999986,G,2,0
118180942888298496,51.62727733211,28.15036381245,13.381668,12.405775,12.983727,3.4857,6359.821,1.4313,3.0292504,1.6969,578.1038,0.9758929999999992,F,2,0
175489275635671424,69.46829590006,37.606122404370005,15.134035999999998,13.786964,14.535879,3.2773,6456.7188,1.5041,3.521935,1.021,920.7467,1.347071999999999,F,2,0
4655376835266430464,73.12226492899,-69.3634538329,15.500335,15.510626,15.561337,-2.2521,30080.154,3.5004,,-0.0297,24881.602000000003,-0.0102910000000004,O,0,1
194620777960492544,82.81869730028001,42.27561872197,14.402966,13.429656,14.00456,2.2049,7880.3354,1.682,11.628317,0.716,1228.7344,0.9733099999999996,A,2,0
239214495679870464,47.34682444731,41.1668580244,13.416362,12.407228,12.991191,4.7449,5508.847,1.0569,0.99164796,2.3947,398.5648,1.0091339999999995,G,2,0
40362388958590976,58.231858456080005,15.87641975891,14.860288,13.425235999999998,14.21231,0.8951,6173.2383,4.9768,18.823092000000003,0.5134,2373.1462,1.4350520000000024,G,1,6
131102231738847104,36.15361330897,29.14153076451,14.688335,13.787638,14.326053,3.3714,5823.8813,1.819,1.5730466,1.0375,1364.1577,0.900697000000001,G,2,0
369966116351649152,18.38644018088,38.08216504552,15.752566,13.5574,14.61585,8.6352,3752.9993,0.5035,0.041507468,8.1447,122.5838,2.1951660000000004,M,3,3
2951800803433014272,99.11629268143,-13.01662963525,13.909355,13.097764,13.588809,1.3955,7749.2397,2.5062,13.905765,0.6806,1699.3013,0.811591,A,0,5
197669311385313664,87.22199838064002,45.59097423417,14.981931,13.81042,14.478108,3.9262,5746.132,1.4195,2.6633382,0.8889,921.7066,1.1715109999999989,G,2,0
3113244500922158464,102.43282837793,-0.2184068682,10.799397,10.294086,10.622116,-3.1511,18127.861,8.0259,,0.2362,2768.3845,0.5053110000000007,O,0,1
511481887149219072,25.55711390435,61.78555221808001,14.280495000000002,13.391612,13.956392,-0.9809,13769.053999999998,3.8994,218.0948,0.3512,3978.5735,0.8888830000000016,B,0,1
201617692002563840,74.46333536345,40.97631403338,16.077023,15.212167,15.736691,1.1585,9997.3,1.988,36.693893,0.2217,3811.2573,0.8648559999999996,B,0,5
462393292869778688,52.18333916229,60.08832500336,16.445778,15.366427,16.007467000000002,0.3998,10626.857,2.6211,81.92086,0.1691,4931.13,1.0793510000000008,B,1,6
167940475476324992,58.66614603841,29.857636430220005,15.038651000000002,13.957178,14.592101,2.4372,5801.5156,2.7791,5.455118,0.5446,2033.1229,1.0814730000000008,G,2,0
134764670612720384,39.70129672927,34.179785462009995,14.496215,13.418962,14.039137,5.7419,5074.1665,0.8236,0.3739617,2.3652,432.9677,1.077252999999999,K,2,0
526506129423861632,17.20903023378,67.45441416102,13.661679,12.228327,13.017699,-1.1676,15627.195,3.7472,1011.19214,0.5024,1721.8329,1.4333519999999993,B,1,6
3057690984432317824,114.59186484398,-3.77534803241,12.101163,11.887182,12.02999,1.0519,9561.299,2.1741,31.761097,0.7844,1297.543,0.2139810000000004,A,0,5
91788849890033536,28.08663685981,17.37775787605,14.880393,13.756555,14.398498000000002,3.3628,5087.4126,2.4282,5.4864902,0.5125,1455.5474,1.1238379999999992,K,2,0
6747821950517177344,295.72053900141003,-33.18876753837,17.098661,17.231136,17.166092000000003,0.0369,19490.91,1.8566,479.6358,0.2062,22484.361,-0.1324749999999994,O,0,5
406427742996964864,25.69831801152,52.47730827217,12.105371,11.583144,11.909029,2.0029,7855.1846,1.8327,10.545214,1.3385,764.2126,0.5222269999999991,A,0,5
4658188767585547648,79.11095594498,-69.40902057311,14.61537,14.496472,14.603735999999998,-3.4608,36876.49,5.1487,,0.0,24784.645,0.1188979999999997,O,0,1
3036599911873453184,117.34139297286,-12.61195192232,13.854559,13.332726,13.657325,1.9777,7518.675,2.0326,11.852101,0.5087,1821.903,0.5218330000000009,A,0,5
228274797366366208,67.16688658572,42.52007407817,14.183787,13.086703,13.716252,5.5769,5255.9375,0.8085,0.44943145,2.6541,372.3744,1.0970840000000006,G,2,0
81203851449487872,39.37194541673,15.62997571244,14.36114,12.961341,13.726762,2.7425,4455.713,4.6714,9.0306425,0.6062,1425.3871,1.3997990000000016,K,2,0
133822904545096192,40.23911963484,33.25110702194,14.18812,13.378701,13.866051,3.4054,5930.451,1.6956,2.9443345,0.8669,1148.5411,0.8094190000000001,F,2,0
206334356368978176,72.55654472702,44.50747511446,16.346731,15.436661,15.988618,1.1548,13877.541,1.4658,75.3861,0.1194,3637.9968,0.9100699999999976,B,0,5
2949533782256759040,104.35662877646,-13.16382528007,15.152901000000002,13.896674,14.618918,-2.2243,25051.83,3.9826,,0.1146,5706.876,1.2562270000000009,O,1,1
141562916647159168,43.1385181313,37.64945945646,14.721715,14.035976000000002,14.45676,3.2712,6561.9126,1.4763,3.9112628,0.5882,1544.2203,0.6857389999999981,F,2,0
259511686492677760,72.51275771739999,50.921637693170005,15.803911,13.196368,14.399241,-0.2077,4669.017,15.8789,142.2941,0.1714,2480.7173,2.607543,M,4,4
137678616943667072,47.46135580985,34.04561765368,14.109128,13.068139,13.675529,4.2827,5635.0454,1.2707,1.4676017,1.5651,619.6024,1.0409889999999995,F,2,0
221891307733565696,51.54231012616,34.89302263088,14.848629,13.661615,14.3405,5.7277,5164.4053,0.7913,0.3585375,2.3439,433.885,1.1870140000000011,G,2,0
82156990591915264,40.71993510792,17.67537910589,12.659346,11.716405,12.27233,3.1052,5612.973000000001,2.1751,4.689401599999999,1.5232,614.5815,0.9429409999999994,G,2,0
118839103676868480,50.89982786067,27.98265366351,15.239837,13.980054,14.687699,3.7821,5348.3345,1.7845,3.274517,0.7082,1120.3779,1.2597829999999988,K,2,0
183024709859668608,83.22852731973,35.0583612229,15.251343,13.551948,14.441292,-0.3818,6095.133000000001,9.4645,211.6104,0.1557,3963.2595,1.6993950000000009,K,1,6
2392809194945662720,350.63475322098,-19.08015955276,16.493269,14.306272,15.365322,8.4342,3780.4438,0.5471,0.056018908,5.1107,193.4301,2.1869970000000016,M,3,3
75892385653603968,35.180769390100004,15.07214609684,14.933169,13.618295000000002,14.349033,6.4248,4858.66,0.6676,0.23330136,2.8849,325.8868,1.314873999999998,K,2,0
73957004670560896,34.80585464704001,13.481608726269998,15.285909,14.073586,14.757142000000002,2.8328,5325.0664,2.7796,3.8589318,0.5924,1884.7108,1.2123229999999996,G,2,0
4040585630173828736,268.12933244073,-36.042043018040005,14.987120999999998,12.187308,13.396057999999998,-2.477,3867.6416,81.9299,1149.2772,0.0747,7213.9697,2.7998129999999986,M,4,4
523661624130051712,13.28150766456,63.114321823880005,11.707729,11.209015,11.531387,-2.3118,15910.052,6.2582,1259.3035,0.3922,3018.7998,0.4987139999999996,B,0,1
162123371770166400,73.18672788333001,35.46182955041,15.896622,13.691016,14.74879,-0.068,6361.427,7.2202,72.83353000000001,0.3836,2399.467,2.2056060000000013,G,1,4
105985881467049600,34.632650813809995,25.55789766821,14.691376000000002,13.524025,14.185308,3.8885,5087.231,1.9024,2.9922152000000004,0.8033,1014.2639,1.1673510000000018,K,2,0
1886200725594365568,344.17031782684,29.76296105538,16.191647,16.575338000000002,16.321985,-0.2513,19785.875,2.0503,,0.3347,20321.834,-0.3836910000000024,O,0,5
5782185277992409088,241.58512496414,-74.22098194955,17.136316,17.543411,17.249585999999997,1.0563,15605.1455,1.3874,112.082306,0.1675,17392.658,-0.4070949999999982,O,0,5
